,dates,1,2,3,4,5
238,2013-11-19 14:08:00+00:00,146.87045833416747,158.29366455426361,213.4350270105825,184.9899062338355,
239,2013-11-27 14:02:38+00:00,156.30184780200895,158.59303028980364,,184.19849988287842,
240,2013-12-05 14:07:59+00:00,,150.0249877284886,,178.0034578353398,176.97153217677547
241,2013-12-13 14:02:42+00:00,145.8215784512836,148.6041635251645,219.55152774538627,191.96255119543648,188.57321100529543
242,2013-12-29 14:02:47+00:00,137.83375387921348,,207.99102135148954,176.54268694105932,184.5054633196765
243,2014-01-06 14:07:41+00:00,,151.39610916798102,207.23148282804243,178.987844932302,177.9987257812165
244,2014-01-13 14:13:44+00:00,143.7962980752598,154.1962975826481,203.42958056371285,171.1353387271095,
245,2014-01-22 14:07:30+00:00,164.8600905445136,169.68555431767223,214.60015083399074,186.5847903775656,186.78471963925824
246,2014-01-30 14:03:13+00:00,,159.90066244875737,,177.90862347373354,191.24215833119473
247,2014-02-07 14:07:20+00:00,176.0066145478197,183.93129925733507,231.2414908734827,208.35433321543542,205.86318501455327
248,2014-02-14 14:13:23+00:00,153.52592811873362,165.40132547767246,222.31738959218933,188.7804368050913,195.06626449665004
249,2014-03-02 14:13:08+00:00,146.5261071084145,160.3226625865537,,178.11928582854347,
250,2014-03-03 14:03:08+00:00,151.63026509756617,163.86712360586094,,169.1530601581268,189.66570058449676
251,2014-03-11 14:06:54+00:00,,157.63130063248244,215.06116231480658,182.2647881608257,192.50218322922834
252,2014-04-03 14:12:44+00:00,,,,,
253,2014-04-04 14:03:21+00:00,151.97473388803468,164.83056768315532,,183.50015074584277,197.98490064982374
254,2014-04-12 14:06:24+00:00,,166.0146010395695,,191.0169152314081,192.9248305738678
255,2014-04-19 14:12:27+00:00,171.10794530749095,176.3500829039911,,169.79746695379518,177.69531844320846
256,2014-04-20 14:03:31+00:00,,165.34538129375454,,182.42386183378005,204.5835808239202
257,2014-05-05 14:12:11+00:00,154.6407129860033,,215.198629231673,183.05771471205696,183.88260661077675
258,2014-05-06 14:03:34+00:00,176.15767036219853,176.82926391467737,218.95401875957432,187.04879528940015,194.66615987997042
259,2014-05-14 14:05:55+00:00,150.45101135963122,162.06339546914268,223.2863648804072,185.75957166585027,
260,2014-05-30 14:05:57+00:00,,,,,191.02004478383216
261,2014-06-15 14:06:04+00:00,166.3727898144127,183.08567698157302,231.40232652051694,200.98735986490925,209.81461576755294
262,2014-06-23 14:03:48+00:00,,186.94395603333004,,206.41691004691953,217.17713461746283
263,2014-07-17 14:06:14+00:00,158.21625748269508,163.03539613160083,213.50849064171368,180.02460508045831,194.59437014093413
264,2014-07-25 14:03:57+00:00,,,,,
265,2014-08-10 14:04:01+00:00,,,,,
266,2014-09-11 14:03:58+00:00,162.37297099742528,177.99401004274532,229.8220813322993,,204.5656694343262
267,2014-09-26 14:12:38+00:00,,,,,
268,2014-09-27 14:04:09+00:00,153.65105686850308,,227.02240035428937,176.21369827300487,180.32047776859244
269,2014-10-05 14:06:33+00:00,,155.14806111685994,209.9312305094181,178.57583127064655,184.65947167502006
270,2014-10-13 14:04:19+00:00,,170.09891542127582,212.43457247580807,,200.3144784985952
271,2014-10-29 14:04:29+00:00,,,,,
272,2014-11-30 14:04:43+00:00,149.39765061767815,170.69168854749836,218.7807367440656,191.65822321389092,194.19590025584185
273,2014-12-08 14:06:29+00:00,150.58009200337887,158.0734856143976,219.88590007717534,180.44486311017798,188.37716802776728
274,2014-12-16 14:04:52+00:00,,161.26430797520464,224.34234821395737,,
275,2014-12-24 14:06:28+00:00,,156.78995067968103,215.5322465729396,184.1323840626358,
276,2015-01-09 14:06:25+00:00,154.10966324386033,167.56894685617164,216.7790496681581,183.79358162751453,196.81995693067128
277,2015-01-17 14:04:55+00:00,146.00915953736558,,199.09198172690608,173.06082145649094,172.63281898120223
278,2015-02-02 14:05:03+00:00,166.861295054015,165.99298573894706,,188.4304235560683,193.73436943712971
279,2015-02-17 14:12:21+00:00,151.38529714899317,,,,
280,2015-02-18 14:05:06+00:00,156.19603411191918,162.82048702427466,216.68141725164074,190.2630198470461,188.16037191631378
